HOST_ID,APARTMENT,HOUSE,CABIN,CONDOMINIUM,CAMPERRV,BUNGALOW,TOWNHOUSE,BOAT,BED_BREAKFAST,DORM,TREEHOUSE,YURT,CHALET,TENT,LOFT,OTHER
4411144,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
26232234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8534462,43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3436665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18168733,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31032640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11845596,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42529996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033580,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070664,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28179295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6152910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35425028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7963866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7096991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21788061,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14138534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20868197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39486339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13782718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27128259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21022292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23255076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11027707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225845,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34609763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335914,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52012565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6601753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10809449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33698546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24976504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7448641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35905805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40912620,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37376726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37723023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3497328,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33515006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10043337,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23878721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17764753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38387642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12648641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11266036,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
209571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43137237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2433229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42393640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28822480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39839653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29745749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18835179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11653525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10260570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22134250,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30283594,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13508145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6590511,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46005243,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4874276,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
15454102,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
6568374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18947211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35961304,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453540,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29824474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48638331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22965312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15942582,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
1002255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623580,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5506237,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4944541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5730719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33164719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33878833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19476601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24148567,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8243075,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14891735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20732434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5681275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15785677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49380640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25804261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49259789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8616799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24464339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5486995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31883976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6671256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23267204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23312083,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10372748,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8786233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50915624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11981534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37283489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9691769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44846373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20493911,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22611417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24689607,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32522941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3630696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42645036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21176908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14015217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309561,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31668017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48334442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41122913,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23423764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
10666831,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4994370,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25971312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
47836649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48964209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35826827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17902178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22860305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47394683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41935728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14980831,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
16587333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34556161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50913131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7728376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37164701,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26498843,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2392169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37727926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8263503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294357,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42446972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22501560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15082394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23316664,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38404316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40753107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35324206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18099944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24243156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11610447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247975,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12520715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6372203,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775464,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7785901,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16537099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32394807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41319913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35354152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19962298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41112217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34689188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30832,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10969315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8554626,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9508208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34779932,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6082692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10558142,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46246090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30016584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2082490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8838512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230478,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23316438,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43053036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22061910,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8905591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48010503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43220022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7612120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36063155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19415602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308027,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22049520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27122439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41958382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37720556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30055689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34959604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9858405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23709757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42591641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11401309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21933958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41925688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35326299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20695413,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14649444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6584748,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31036041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50554731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46678624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39026781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9545321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34279441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47941400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5407579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38502645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40548312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6146718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19137950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16073490,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19387667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21574650,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46042257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5790470,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6349747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42941938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37077010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5570855,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6162826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41099211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740695,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9519939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6367857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16931768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46798170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9523916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10771753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11656980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3381463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26713142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49825248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4400148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9060841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41336393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42693473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29652358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22680126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5894733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46478451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18751883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23165254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13671982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14859182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10170629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8619798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13877700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13010672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44785869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20803374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32020176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24768603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51946984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16444568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29483577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40912896,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15318158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42415214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47432674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7219180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16927095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6162459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10175895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5680459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15450521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365080,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40439185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32059522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7483949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12009714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41920475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19048175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6179918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30802218,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6931145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32090143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26300324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10199216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9271799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21059456,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23361637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13370163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19469036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30911566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
220013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36944932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40415712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5630551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16643290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32842054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38033593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46390650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33524574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26002146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38562686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30499792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12707568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21818936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27676513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33852132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9742904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25999682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16110062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15697627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21657753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26568979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7611812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41667612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36448928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25516226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
